id,ContrastNameSimple,study_id,contrast_id,Paper,Author,Year,Title,Journal,Collection,Note,Tags,ContrastName,ContrastDescription,SampleSize,PercentFemale,MeanMedAge,AgeRange,Adult,PreTeen,Adolescent,Teen,Child,UnivariateContrast,HvC,SocialDecision,Comm,Group,Alone,Tactile,Competition,Cooperation,JointAttention,Action,SocialEngagement,Interaction,Initiating,Responding,SocialObs,KnownPartner,HyperScanning,SocialVsNon_Symbolic,SocVsSoc_Symbolic
Jensen_2014-1,Treatment > control,Jensen_2014,1,"Jensen, K. B., Petrovic, P., Kerr, C. E., Kirsch, I., Raicek, J., Cheetham, A., Spaeth, R., Cook, A., Gollub, R. L., Kong, J., & Kaptchuk, T. J. (2014). Sharing pain and relief: Neural correlates of physicians during treatment of patients. Molecular Psychiatry, 19(3), 392–398. https://doi.org/10.1038/mp.2012.195",Jensen,2014,Sharing pain and relief: Neural correlates of physicians during treatment of patients.,Molecular Psychiatry,Neural,"Though this paper was not found in our systematic searches, it was referenced in the following article as having the relevant contrast of interest: Jensen, K., et al. (2020) Reward and empathy in the treating clinician: the neural correlates of successful doctor–patient interactions.Transl Psychiatry https://doi.org/10.1038/s41398-020-0712-2",Pain; Shared experience;,Table 2: “Treatment > control,"Table 2: “Treatment > control” (Jensen et al., 2014, p. 396)",18,55.56,31,25-37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Jensen_2014-2,No-treatment > control,Jensen_2014,2,"Jensen, K. B., Petrovic, P., Kerr, C. E., Kirsch, I., Raicek, J., Cheetham, A., Spaeth, R., Cook, A., Gollub, R. L., Kong, J., & Kaptchuk, T. J. (2014). Sharing pain and relief: Neural correlates of physicians during treatment of patients. Molecular Psychiatry, 19(3), 392–398. https://doi.org/10.1038/mp.2012.195",Jensen,2014,Sharing pain and relief: Neural correlates of physicians during treatment of patients.,Molecular Psychiatry,Neural,"Though this paper was not found in our systematic searches, it was referenced in the following article as having the relevant contrast of interest: Jensen, K., et al. (2020) Reward and empathy in the treating clinician: the neural correlates of successful doctor–patient interactions.Transl Psychiatry https://doi.org/10.1038/s41398-020-0712-2",Pain; Shared experience;,“No-treatment > control,"“No-treatment > control” (Jensen et al., 2014, p. 396)",18,55.56,31,25-37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Jo_2020-1,Together > Alone (shopping),Jo_2020,1,"Jo, H., Chen, C.-Y., Chen, D.-Y., Weng, M.-H., & Kung, C.-C. (2020). A brain network that supports consensus-seeking and conflict-resolving of college couples’ shopping interaction. Scientific Reports, 10(1), 17601. https://doi.org/10.1038/s41598-020-74699-1",Jo,2020,A brain network that supports consensus-seeking and conflict-resolving of college couples’ shopping interaction.,Scientific Reports,Interaction,,Significant other; Together vs Alone; Shopping; Social Influence;,Supplementary table S2: “Together > Alone,"Supplementary table S2: “Together > Alone” (Jo et al., 2020, p. 4)",30,46.67,22.7,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Kircher_2009-1,Human > baseline,Kircher_2009,1,"Kircher, T., Blümel, I., Marjoram, D., Lataster, T., Krabbendam, L., Weber, J., van Os, J., & Krach, S. (2009). Online mentalising investigated with functional MRI. Neuroscience Letters, 454(3), 176–181. https://doi.org/10.1016/j.neulet.2009.03.026",Kircher,2009,Online mentalising investigated with functional MRI.,Neuroscience Letters,Mentalizing,Note: Talairach.,Competitive game; Prisoners Dilemna; Human vs Computer; Talairach Space;,Table 2: “Human > Baseline,"Table 2: “Human > Baseline” (Kircher et al., 2009, p. 178)",12,0,28,,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kircher_2009-2,Human > Computer,Kircher_2009,2,"Kircher, T., Blümel, I., Marjoram, D., Lataster, T., Krabbendam, L., Weber, J., van Os, J., & Krach, S. (2009). Online mentalising investigated with functional MRI. Neuroscience Letters, 454(3), 176–181. https://doi.org/10.1016/j.neulet.2009.03.026",Kircher,2009,Online mentalising investigated with functional MRI.,Neuroscience Letters,Mentalizing,Note: Talairach. ,Competitive game; Prisoners Dilemna; Human vs Computer; Talairach Space;,“Human > Computer,"“Human > Computer” (Kircher et al., 2009, p. 178)",12,0,28,,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Koike_2019a-1,Live > Replay,Koike_2019a,1,"Koike, T., Sumiya, M., Nakagawa, E., Okazaki, S., & Sadato, N. (2019). What Makes Eye Contact Special? Neural Substrates of On-Line Mutual Eye-Gaze: A Hyperscanning fMRI Study. ENeuro, 6(1). https://doi.org/10.1523/ENEURO.0284-18.2019",Koike,2019,What Makes Eye Contact Special? Neural Substrates of On-Line Mutual Eye-Gaze: A Hyperscanning fMRI Study.,ENeuro,Gaze,,Hyperscanning; Shared attention; Eye gaze; Joint Attention; Eye blinking;,“Table 2. Regions exhibiting greater activation in the LIVE condition than in the REPLAY condition,"“Table 2. Regions exhibiting greater activation in the LIVE condition than in the REPLAY condition” (Koike et al., 2019, p. 10)",34,41.18,21.8,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Koike_2019b-1,Joint Attention > control,Koike_2019b,1,"Koike, T., Tanabe, H. C., Adachi-Abe, S., Okazaki, S., Nakagawa, E., Sasaki, A. T., Shimada, K., Sugawara, S. K., Takahashi, H. K., Yoshihara, K., & Sadato, N. (2019). Role of the right anterior insular cortex in joint attention-related identification with a partner. Social Cognitive and Affective Neuroscience, 14(10), 1131–1145. https://doi.org/10.1093/scan/nsz087",Koike,2019,Role of the right anterior insular cortex in joint attention-related identification with a partner.,Social Cognitive and Affective Neuroscience,SocExcluding,,Hyperscanning; Gaze; Joint Attention;,Supplemental: “Table S1: Regions that exhibited greater activation during the JA condition than during the control condition,"Supplemental: “Table S1: Regions that exhibited greater activation during the JA condition than during the control condition” (Koike et al., 2019, p. 8)",65,58.46,22.4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Kokal_2009-1,Joint Action > controls ,Kokal_2009,1,"Kokal, I., Gazzola, V., & Keysers, C. (2009). Acting together in and beyond the mirror neuron system. NeuroImage, 47(4), 2046–2056. https://doi.org/10.1016/j.neuroimage.2009.06.010",Kokal,2009,Acting together in and beyond the mirror neuron system.,NeuroImage,JIntelligent,,Joint Action; Cooperation;,“Table S2. Superadditive Voxels in Joint Actions,"“Table S2. Superadditive Voxels in Joint Actions” (Kokal et al., 2009, p. 3)“",18,55.56,23.7,20-45,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
Kokal_2009-2,Joint Action > controls (alternative),Kokal_2009,2,"Kokal, I., Gazzola, V., & Keysers, C. (2009). Acting together in and beyond the mirror neuron system. NeuroImage, 47(4), 2046–2056. https://doi.org/10.1016/j.neuroimage.2009.06.010",Kokal,2009,Acting together in and beyond the mirror neuron system.,NeuroImage,JIntelligent,,Joint Action; Cooperation;,Table S6. Alternative definition of sJA excluding the snd conditio,"Table S6. Alternative definition of sJA excluding the snd condition (sJA’).” (Kokal et al., 2009, p. 12)",18,55.56,23.7,20-45,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
Krach_2009_Study1-1,Human > Computer (males),Krach_2009_Study1,1,"Krach, S., Blümel, I., Marjoram, D., Lataster, T., Krabbendam, L., Weber, J., van Os, J., & Kircher, T. (2009). Are women better mindreaders? Sex differences in neural correlates of mentalizing detected with functional MRI. BMC Neuroscience, 10(1), 9. https://doi.org/10.1186/1471-2202-10-9",Krach,2009,Are women better mindreaders? Sex differences in neural correlates of mentalizing detected with functional MRI.,BMC Neuroscience,Mentalizing,"Since the male and female participants’ data are reported separately, this will have to be treated like separate samples",Competitive game; Prisoners Dilemna; Human vs Computer;,Table 3: “Mal,"Table 3: “Male (person > computer)” (Krach et al., 2009, p. 5)",12,0,28,19-40,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Krach_2009_Study2-1,Human > Computer (females),Krach_2009_Study2,1,"Krach, S., Blümel, I., Marjoram, D., Lataster, T., Krabbendam, L., Weber, J., van Os, J., & Kircher, T. (2009). Are women better mindreaders? Sex differences in neural correlates of mentalizing detected with functional MRI. BMC Neuroscience, 10(1), 9. https://doi.org/10.1186/1471-2202-10-9",Krach,2009,Are women better mindreaders? Sex differences in neural correlates of mentalizing detected with functional MRI.,BMC Neuroscience,Mentalizing,"Since the male and female participants’ data are reported separately, this will have to be treated like separate samples",Competitive game; Prisoners Dilemna; Human vs Computer;,“Femal,"“Female (person > computer)” (Krach et al., 2009, p. 5)",12,0,28,19-40,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Krach_2008-1,Human > Computer,Krach_2008,1,"Krach, S., Hegel, F., Wrede, B., Sagerer, G., Binkofski, F., & Kircher, T. (2008). Can Machines Think? Interaction and Perspective Taking with Robots Investigated via fMRI. PLOS ONE, 3(7), e2597. https://doi.org/10.1371/journal.pone.0002597",Krach,2008,Can Machines Think? Interaction and Perspective Taking with Robots Investigated via fMRI.,PLOS ONE,MRI,,Prisoners Dilemna; Human vs Computer; Games; Robots,Table 1: “Human Partner > Control,"Table 1: “Human Partner > Control” (Krach et al., 2008, p. 8)",20,0,24.5,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Krach_2008-2,Human > Computer (parametric),Krach_2008,2,"Krach, S., Hegel, F., Wrede, B., Sagerer, G., Binkofski, F., & Kircher, T. (2008). Can Machines Think? Interaction and Perspective Taking with Robots Investigated via fMRI. PLOS ONE, 3(7), e2597. https://doi.org/10.1371/journal.pone.0002597",Krach,2008,Can Machines Think? Interaction and Perspective Taking with Robots Investigated via fMRI.,PLOS ONE,MRI,,Prisoners Dilemna; Human vs Computer; Games; Robots,“Humanlikenes,"“Humanlikeness (CP,FR,AR,HP)” (Krach et al., 2008, p. 8)",20,0,24.5,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kuhlen_2017-1,Speak > test microphone,Kuhlen_2017,1,"Kuhlen, A. K., Bogler, C., Brennan, S. E., & Haynes, J.-D. (2017). Brains in dialogue: Decoding neural preparation of speaking to a conversational partner. Social Cognitive and Affective Neuroscience, 12(6), 871–880. https://doi.org/10.1093/scan/nsx018",Kuhlen,2017,Brains in dialogue: Decoding neural preparation of speaking to a conversational partner.,Social Cognitive and Affective Neuroscience,SocExcluding,,Speech; Communication; Social communication; METHOD: MVPA Classification;,“Table 1.,"“Table 1.” (Kuhlen et al., 2017, p. 875)",17,58.82,27.18,21-35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
Langavant_2011-1,Communicative Pointing > Non-communicative Pointing,Langavant_2011,1,"Langavant, L. C. de, Remy, P., Trinkler, I., McIntyre, J., Dupoux, E., Berthoz, A., & Bachoud-Lévi, A.-C. (2011). Behavioral and Neural Correlates of Communication via Pointing. PLOS ONE, 6(3), e17719. https://doi.org/10.1371/journal.pone.0017719",Langavant,2011,Behavioral and Neural Correlates of Communication via Pointing.,PLOS ONE,Neural,,Communication; PET; Gesture; Pointing; Attention; Social communication,“Table 1. Brain activations for the contrast CP – NCP in Experiment 2.,"“Table 1. Brain activations for the contrast CP – NCP in Experiment 2.” (Langavant et al., 2011, p. 7) (CP=communicative pointing; NCP=non-communicative pointing)",10,80,28.1,,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
LeBouc_2013-1,Together > Alone (competion),LeBouc_2013,1,"Le Bouc, R., & Pessiglione, M. (2013). Imaging Social Motivation: Distinct Brain Mechanisms Drive Effort Production during Collaboration versus Competition. Journal of Neuroscience, 33(40), 15894–15902. https://doi.org/10.1523/JNEUROSCI.0143-13.2013",Le Bouc,2013,Imaging Social Motivation: Distinct Brain Mechanisms Drive Effort Production during Collaboration versus Competition.,Journal of Neuroscience,SocExcluding,,Competition; Cooperation; Grip Force; METHOD: Parametric Modulation;,Table 1: “Competition,"“A total of 32 subjects were scanned (20 males, 24.7  0.9 years old).” (Bouc and Pessiglione, 2013, p. 2)",32,37.5,24.7,18-39,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
LeBouc_2013-2,Together > Alone (cooperation),LeBouc_2013,2,"Le Bouc, R., & Pessiglione, M. (2013). Imaging Social Motivation: Distinct Brain Mechanisms Drive Effort Production during Collaboration versus Competition. Journal of Neuroscience, 33(40), 15894–15902. https://doi.org/10.1523/JNEUROSCI.0143-13.2013",Le Bouc,2013,Imaging Social Motivation: Distinct Brain Mechanisms Drive Effort Production during Collaboration versus Competition.,Journal of Neuroscience,SocExcluding,,Competition; Cooperation; Grip Force; METHOD: Parametric Modulation;,“Collaboration,"Table 1: “Competition” (Bouc and Pessiglione, 2013, p. 6)",32,37.5,24.7,18-39,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Lee_2018-1,Together > Alone (cooperation),Lee_2018,1,"Lee, M., Ahn, H. S., Kwon, S. K., & Kim, S. (2018). Cooperative and Competitive Contextual Effects on Social Cognitive and Empathic Neural Responses. Frontiers in Human Neuroscience, 12. https://www.frontiersin.org/article/10.3389/fnhum.2018.00218",Lee,2018,Cooperative and Competitive Contextual Effects on Social Cognitive and Empathic Neural Responses.,Frontiers in Human Neuroscience,SocExcluding,Talairach,Competition; Cooperation; Talairach Space; Tetris;,Table 1: “Cooperation_Task > Individual_Task,"Table 1: “Cooperation_Task > Individual_Task” (Lee et al., 2018, p. 8)",16,0,23.2,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Lee_2018-2,Together > Alone (competion),Lee_2018,2,"Lee, M., Ahn, H. S., Kwon, S. K., & Kim, S. (2018). Cooperative and Competitive Contextual Effects on Social Cognitive and Empathic Neural Responses. Frontiers in Human Neuroscience, 12. https://www.frontiersin.org/article/10.3389/fnhum.2018.00218",Lee,2018,Cooperative and Competitive Contextual Effects on Social Cognitive and Empathic Neural Responses.,Frontiers in Human Neuroscience,SocExcluding,Talairach,Competition; Cooperation; Talairach Space; Tetris;,“Competition_Task > Individual_Task,"“Competition_Task > Individual_Task” (Lee et al., 2018, p. 8)",16,0,23.2,,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Lemmers-Jansen_2020-1,Investment > control (cooperative),Lemmers-Jansen_2020,1,"Lemmers-Jansen, I. L., Fett, A.-K. J., van Os, J., Veltman, D. J., & Krabbendam, L. (2020). Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis. Australian & New Zealand Journal of Psychiatry, 54(2), 138–149. https://doi.org/10.1177/0004867419865939",Lemmers-Jansen,2020,Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis.,Australian & New Zealand Journal of Psychiatry,Neural,,investment game; Trust game; Human vs Computer;,cooperative investment,"All coordinates in S4_Supplementary Table (Lemmers-Jansen et al., 2020, p. 12)",30,40,21.37,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Lemmers-Jansen_2020-2,Repayment > control (cooperative),Lemmers-Jansen_2020,2,"Lemmers-Jansen, I. L., Fett, A.-K. J., van Os, J., Veltman, D. J., & Krabbendam, L. (2020). Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis. Australian & New Zealand Journal of Psychiatry, 54(2), 138–149. https://doi.org/10.1177/0004867419865939",Lemmers-Jansen,2020,Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis.,Australian & New Zealand Journal of Psychiatry,Neural,,investment game; Trust game; Human vs Computer;,cooperative repayment,"All coordinates in S4_Supplementary Table (Lemmers-Jansen et al., 2020, p. 12)",30,40,21.37,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Lemmers-Jansen_2020-3,Investment > control (unfair),Lemmers-Jansen_2020,3,"Lemmers-Jansen, I. L., Fett, A.-K. J., van Os, J., Veltman, D. J., & Krabbendam, L. (2020). Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis. Australian & New Zealand Journal of Psychiatry, 54(2), 138–149. https://doi.org/10.1177/0004867419865939",Lemmers-Jansen,2020,Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis.,Australian & New Zealand Journal of Psychiatry,Neural,,investment game; Trust game; Human vs Computer;,unfair investment,"All coordinates in S4_Supplementary Table (Lemmers-Jansen et al., 2020, p. 12)",30,40,21.37,,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Lemmers-Jansen_2020-4,Repayment > control (unfair),Lemmers-Jansen_2020,4,"Lemmers-Jansen, I. L., Fett, A.-K. J., van Os, J., Veltman, D. J., & Krabbendam, L. (2020). Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis. Australian & New Zealand Journal of Psychiatry, 54(2), 138–149. https://doi.org/10.1177/0004867419865939",Lemmers-Jansen,2020,Trust and the city: Linking urban upbringing to neural mechanisms of trust in psychosis.,Australian & New Zealand Journal of Psychiatry,Neural,,investment game; Trust game; Human vs Computer;,unfair repayment,"All coordinates in S4_Supplementary Table (Lemmers-Jansen et al., 2020, p. 12)",30,40,21.37,,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Lopez-Sola_2019-1,Hand Holding > Baseline,Lopez-Sola_2019,1,"López-Solà, M., Geuter, S., Koban, L., Coan, J. A., & Wager, T. D. (2019). Brain mechanisms of social touch-induced analgesia in females. Pain, 160(9), 2072–2085. https://doi.org/10.1097/j.pain.0000000000001599",López-Solà,2019,Brain mechanisms of social touch-induced analgesia in females.,Pain,SocExcluding,,Pain; Touch; Hand-holding; DEACTIVATIONS; Significant other;,Supplemental Information document: “Supplementary Table 2.,"Supplemental Information document: “Supplementary Table 2.” (López-Solà et al., 2019, p. 1) contrast from Reddan 2020",30,100,24.5,,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
Lopez-Sola_2019-2,Hand Holding > Baseline (Reddan 2020),Lopez-Sola_2019,2,"López-Solà, M., Geuter, S., Koban, L., Coan, J. A., & Wager, T. D. (2019). Brain mechanisms of social touch-induced analgesia in females. Pain, 160(9), 2072–2085. https://doi.org/10.1097/j.pain.0000000000001599",López-Solà,2019,Brain mechanisms of social touch-induced analgesia in females.,Pain,SocExcluding,,Pain; Touch; Hand-holding; DEACTIVATIONS; Significant other;,contrast from Reddan 2020,"Supplemental Information document: “Supplementary Table 2.” (López-Solà et al., 2019, p. 1) contrast from Reddan 2020",30,100,24.5,,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
Lopez-Sola_2018-1,Accept Partner Pain > Baseline,Lopez-Sola_2018,1,"López-Solà, M., Koban, L., & Wager, T. D. (2018). Transforming pain with prosocial meaning: An fMRI study. Psychosomatic Medicine, 80(9), 814–825. https://doi.org/10.1097/PSY.0000000000000609",López-Solà,2018,Transforming pain with prosocial meaning: An fMRI study.,Psychosomatic Medicine,SocExcluding,,Pain; Touch; Hand-holding; DEACTIVATIONS; Significant other;,Accept-Partner-Pain,"This is a tiny bit tricky because there isn't a table, but instead the coordinates are reported in text on pages 8-9 (highlighted): ",29,100,24.65,,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
Ma_2018-1,Together > Alone (friend),Ma_2018,1,"Ma, X., Zhao, W., Luo, R., Zhou, F., Geng, Y., Xu, L., Gao, Z., Zheng, X., Becker, B., & Kendrick, K. M. (2018). Sex- and context-dependent effects of oxytocin on social sharing. NeuroImage, 183, 62–72. https://doi.org/10.1016/j.neuroimage.2018.08.004",Ma,2018,Sex- and context-dependent effects of oxytocin on social sharing.,NeuroImage,SocExcluding,,Shared attention; shared experience; Shared emotion; Social sharing,Friend > Alone,"It's in text (highlighted) on page 67 and not in a table: [FRIEND > ALONE] activated left and right medial prefrontal regions extending to the orbitofrontal cortex [peak voxel coordinates, (−18, 57, 6), T = 4.60, cluster FWE corrected p = 0.024, df = 103, k = 197]. In addition, significant sharing-related activation was observed in a cluster spanning the bilateral precuneus [peak voxel coordinates, (−6, −60, 33), T = 5.10, cluster FWE corrected p = 0.004, df = 103, k = 332]. For the STRANGER > ALONE sharing condition the bilateral precuneus also exhibited sharing-related activation [peak voxel coordinates, (−45, −75, 6), T = 8.13, cluster FWE corrected p < 0.001, df = 103, k = 4356].",104,49.04,21.05,17-28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Ma_2018-2,Together > Alone (stranger),Ma_2018,2,"Ma, X., Zhao, W., Luo, R., Zhou, F., Geng, Y., Xu, L., Gao, Z., Zheng, X., Becker, B., & Kendrick, K. M. (2018). Sex- and context-dependent effects of oxytocin on social sharing. NeuroImage, 183, 62–72. https://doi.org/10.1016/j.neuroimage.2018.08.004",Ma,2018,Sex- and context-dependent effects of oxytocin on social sharing.,NeuroImage,SocExcluding,,Shared attention; shared experience; Shared emotion; Social sharing,Stranger > Alone,"It's in text (highlighted) on page 67 and not in a table: [FRIEND > ALONE] activated left and right medial prefrontal regions extending to the orbitofrontal cortex [peak voxel coordinates, (−18, 57, 6), T = 4.60, cluster FWE corrected p = 0.024, df = 103, k = 197]. In addition, significant sharing-related activation was observed in a cluster spanning the bilateral precuneus [peak voxel coordinates, (−6, −60, 33), T = 5.10, cluster FWE corrected p = 0.004, df = 103, k = 332]. For the STRANGER > ALONE sharing condition the bilateral precuneus also exhibited sharing-related activation [peak voxel coordinates, (−45, −75, 6), T = 8.13, cluster FWE corrected p < 0.001, df = 103, k = 4356].",104,49.04,21.05,17-28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Matsunaga_2017-1,Social Presence > Absence,Matsunaga_2017,1,"Matsunaga, M., Kawamichi, H., Umemura, T., Hori, R., Shibata, E., Kobayashi, F., Suzuki, K., Ishii, K., Ohtsubo, Y., Noguchi, Y., Ochi, M., Yamasue, H., & Ohira, H. (2017). Neural and Genetic Correlates of the Social Sharing of Happiness. Frontiers in Neuroscience, 11. https://www.frontiersin.org/article/10.3389/fnins.2017.00718",Matsunaga,2017,Neural and Genetic Correlates of the Social Sharing of Happiness.,Frontiers in Neuroscience,SocExcluding,,Social presence; Social Observation; Shared experience; Shared emotion;,“TABLE 2 | Neural regions that were more active in the presence conditions than in absence conditions.,"“TABLE 2 | Neural regions that were more active in the presence conditions than in absence conditions.” (Matsunaga et al., 2017, p. 6)",50,100,20.8,18-28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Miyata_2021-1,Imitate > control (initiate),Miyata_2021,1,"Miyata, K., Koike, T., Nakagawa, E., Harada, T., Sumiya, M., Yamamoto, T., & Sadato, N. (2021). Neural substrates for sharing intention in action during face-to-face imitation. NeuroImage, 233, 117916. https://doi.org/10.1016/j.neuroimage.2021.117916",Miyata,2021,Neural substrates for sharing intention in action during face-to-face imitation.,NeuroImage,Neural,,Facial Expressions; Imitation; Hyperscanning; Shared representation of action,All contrasts in Table 2: “Initiator > Control,"All contrasts in Table 2: “Initiator > Control” (Miyata et al., 2021, p. 8)",32,68.75,22.42,19-35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
Miyata_2021-2,Imitate > control (respond),Miyata_2021,2,"Miyata, K., Koike, T., Nakagawa, E., Harada, T., Sumiya, M., Yamamoto, T., & Sadato, N. (2021). Neural substrates for sharing intention in action during face-to-face imitation. NeuroImage, 233, 117916. https://doi.org/10.1016/j.neuroimage.2021.117916",Miyata,2021,Neural substrates for sharing intention in action during face-to-face imitation.,NeuroImage,Neural,,Facial Expressions; Imitation; Hyperscanning; Shared representation of action,“Responder > Control,"“Responder > Control” (Miyata et al., 2021, p. 8)",32,68.75,22.42,19-35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
Molenberghs_2014-1,Reward > neutral,Molenberghs_2014,1,"Molenberghs, P., Bosworth, R., Nott, Z., Louis, W. R., Smith, J. R., Amiot, C. E., Vohs, K. D., & Decety, J. (2014). The influence of group membership and individual differences in psychopathy and perspective taking on neural responses when punishing and rewarding others. Human Brain Mapping, 35(10), 4989–4999. https://doi.org/10.1002/hbm.22527",Molenberghs,2014,The influence of group membership and individual differences in psychopathy and perspective taking on neural responses when punishing and rewarding others.,Human Brain Mapping,Neural,,Trivia; In group vs Out group; group membership; in-group bias; punishing; rewarding,"1) Reward > Neutral: See highlighted/comment on page 4994 under the ""Rewarding Others"" sect","1) Reward > Neutral: See highlighted/comment on page 4994 under the ""Rewarding Others"" section",48,50,22.5,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Molenberghs_2014-2,Shock > neutral,Molenberghs_2014,2,"Molenberghs, P., Bosworth, R., Nott, Z., Louis, W. R., Smith, J. R., Amiot, C. E., Vohs, K. D., & Decety, J. (2014). The influence of group membership and individual differences in psychopathy and perspective taking on neural responses when punishing and rewarding others. Human Brain Mapping, 35(10), 4989–4999. https://doi.org/10.1002/hbm.22527",Molenberghs,2014,The influence of group membership and individual differences in psychopathy and perspective taking on neural responses when punishing and rewarding others.,Human Brain Mapping,Neural,,Trivia; In group vs Out group; group membership; in-group bias; punishing; rewarding,"2) Shock > Neutral: See highlighted/comment on page 4994 and continued on page 4996 under the ""Punishing Others"" sect","2) Shock > Neutral: See highlighted/comment on page 4994 and continued on page 4996 under the ""Punishing Others"" section",48,50,22.5,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Muller-Pinzler_2015-1,Public > Private,Muller-Pinzler_2015,1,"Müller-Pinzler, L., Gazzola, V., Keysers, C., Sommer, J., Jansen, A., Frässle, S., Einhäuser, W., Paulus, F. M., & Krach, S. (2015). Neural pathways of embarrassment and their modulation by social anxiety. NeuroImage, 119, 252–261. https://doi.org/10.1016/j.neuroimage.2015.06.036",Müller-Pinzler,2015,Neural pathways of embarrassment and their modulation by social anxiety.,NeuroImage,SocExcluding,,Social presence; Social Observation; Social Evaluation; Group,Supplemental “Table A. 2. Activation Associated with Publicity of Feedback.,"Supplemental “Table A. 2. Activation Associated with Publicity of Feedback.” (Müller-Pinzler et al., 2015, p. 3)",27,62.96,23.11,18-28,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Nagy_2010-1,Imitate > Move,Nagy_2010,1,"Nagy, E., Liotti, M., Brown, S., Waiter, G., Bromiley, A., Trevarthen, C., & Bardos, G. (2010). The neural mechanisms of reciprocal communication. Brain Research, 1353, 159–167. https://doi.org/10.1016/j.brainres.2010.07.066",Nagy,2010,The neural mechanisms of reciprocal communication.,Brain Research,Neural,Note: Talairach,Communication; Social communication; Talairach Space; Imitation; Mirror neuron system; Reciprocal communication,1) Imitate > Move: All coordinates in “Table 1,"1) Imitate > Move: All coordinates in “Table 1” (Nagy et al., 2010, p. 161)",15,80,30.9,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
