Feature,aMPFC_r,dACC_r,dMPFC_r,lAI_r,ldLPFC_r,lIPL_r,lTPJ_r,pACC_r,PCC_r,rAI_r,rdLPFC_r,rIFG_r,rIPL_r,rTPJ_r
 measures measure total,0.0052406976813742,-0.0180253871041525,-0.0185287506721413,-0.0179401035882712,-0.029908709542646,-0.0361504689637342,-0.0155263048416181,0.0050598720276442,0.0051783543651069,-0.0107726029722686,-0.0131186973264823,-0.0110488392731357,-0.0112703874942058,-0.0170525125702843
 mechanisms automatic underlying,-0.0084867685212355,0.0236581496558523,0.023999170869424,0.0209688293718559,0.0056201748639542,-0.0011287987987932,0.0220453827837317,0.0051925913011071,0.005996988346533,0.0251958228900148,0.0174521281314127,0.0184430619015792,0.0009650793385425,0.0096022699830479
 mechanisms underlying unknown,0.0048224501168342,0.0012602351634469,0.0049245549409302,0.0113426315624126,-0.0070771885835032,0.0006061609041084,0.0046167357405104,0.0078856272837902,0.0151784590616574,0.0094338438122216,-0.0095177071253721,-0.0090487696900422,0.0057877963049602,0.0107475769796453
 medial prefrontal cortex,0.0285593637772554,0.0151216848703736,0.0087105235969999,0.0114126080961609,-0.0080962230753099,-0.0037672586486792,-0.0007563031393239,0.0132638331951311,0.0235535992373442,-0.0025911406433047,0.0122144612347553,0.003344031072427,0.0034958060939951,0.0052532501527683
 memory working verbal,-0.0127701395960845,0.0242771781248531,0.032235446743667,0.0436956718045151,0.0868319629727218,0.091740174053691,0.0006420436767257,-0.0145381966796269,-0.0104525440585405,0.0137206570687631,0.0401828676640544,-0.0114817245642181,0.0478388284037126,-0.0116188877473296
 mental mentalizing states,0.0991471280522079,0.0190002058643633,0.0115040068025025,-0.0030727802603386,-0.0075119935875571,-0.0137840053520765,0.0737464971523013,0.047153035918087,0.0897428193558684,0.0022151744733972,0.0339322807550515,0.0188967995802313,0.025263812098063,0.1122950387616211
 mental rotation visuospatial,-0.0048049540598988,-0.008714369854696,0.0153644876509951,-0.0150027685035073,0.0194972230883819,0.0379317261156697,-0.0084976336697111,-0.0138074675572552,0.0049364383496293,-0.0099609377936836,-0.0157539421342397,-0.0224521901934118,0.0202096657980864,0.0113599036615718
 mhe cirrhotic lt,0.0024207588059951,0.0063739648708794,-0.0115064369970144,-0.0037786694202983,-0.0040528726488613,0.0001722381623244,-0.0119260488319209,0.0004354353744619,-0.0137505571580922,-0.0050890824376521,0.0035204113200312,-0.0106270093348827,0.005067667608575,0.0006087751560393
 mi withdrawal sfc,-0.0126810504050928,-0.0143092477677838,-0.0042766816264413,-0.0027727008083164,-0.0099301243038513,-0.0019745772193155,-0.0173279030383766,-0.0086677258009063,-0.0176189923606827,-0.0012710003276102,-0.0118681045400564,-0.0027579111111907,-0.0040405695115882,-0.0096367778081331
 mirror imitation observation,-0.0119101252501954,-0.0201654088199171,-0.0262292961831388,-0.0189964016332599,0.0293456589551806,0.0031073716680285,0.0019798973452136,-0.0029988464505754,-0.0120372639571979,-0.0125278496129893,0.0154208883223396,0.0043559726303242,-0.0085629458484084,0.0158357527411491
 model models theory,0.0020048602068919,0.0033964305366043,0.0036539693407944,0.035943082924267,0.0229694471420166,0.0145585954820985,0.0063601839564196,0.0160891968548396,0.0083028697249185,0.0068641257519282,0.0029381256802275,0.0049000122402763,-0.007911668659447,0.0122955682852363
 model vestibular dcm,-0.02119504090959,-0.0087332127926395,-0.014300714225863,-0.0200163623251709,-0.0050983840391233,-0.0067349982622396,-0.0144386580196377,-0.0115924509634914,-0.018435553247641,-0.0158493896971006,-0.020855397107179,-0.0210343193714674,-0.0035721299371949,-0.0109285589719993
 modulation modulated modulate,0.0130957948382737,0.0281445865119771,0.0211406271200029,0.0198622875634143,-0.0059745568994675,0.0088779997239494,-0.0139990409355788,-0.0002325205631415,-0.0025491120328618,0.0045567415056819,0.0019170997260862,0.0010415442163682,0.0005788552270294,-0.0035458381426317
 monitoring source reality,0.0127193297248499,0.0218439860760072,0.0194347273298115,0.0055172947629765,-0.000348974647817,0.0072118467208876,0.0105562911773078,0.0170471799222183,0.013137821748776,0.0084885246874085,-0.0007332005002188,0.0041872409524323,0.0131351284430347,0.0037269544544331
 mood affective induction,0.0200869029073463,-0.003586040368843,0.0017876531066833,-0.0154855065022288,-0.0166487791463355,-0.0182043461903045,-0.0057811229159081,0.0026260019125902,0.0050803709311413,-0.0020105094355467,-0.0061400801446411,0.0007861801463318,-0.0114722158590999,-0.0074296172229706
 moral psychopathy harm,0.0385417634338579,0.0126797378003429,0.0190981998179883,0.0013636834382111,-0.0178741892609781,-0.0117023655641735,0.0470732799814597,0.022129231339467,0.0455304633984473,0.0167055732227801,-0.0049146450747721,-0.0046335138905659,0.0130698444254933,0.0458169685055627
 motion mt visual,-0.0283677867833626,-0.0277596178604676,-0.0321573706054702,-0.0435020154025408,-0.0214471436810199,-0.0071142940707807,-0.0241440854739038,-0.0252307819029287,-0.0164459454372495,-0.0360796215094997,-0.0245217531876077,-0.0258775932850389,-0.0142972374980755,0.0306904948835474
 motivation avoidance approach,0.0071741214949608,0.01043722714225,0.0115684329574096,0.0146324927296367,0.0001647080424452,-0.0076950785329866,-0.01435722141106,0.0291555825485237,0.003911782446975,0.0366565573967945,0.0163951208378477,0.0231695244176947,-0.0130867510068049,0.0007446265764161
 motor cortex sensorimotor,-0.0323522427371045,-0.0195246155215662,-0.0260544511710138,-0.033563222171972,0.038495117240369,0.0243743018783516,-0.0211990835734385,-0.0242383120005499,-0.0194830764831944,-0.0181631767557268,-0.0066257771711898,0.0071005121765264,-0.0064758212093504,-0.0122681846460099
 motor cortex supplementary,-0.0337837021200376,-0.0140765316424406,-0.0244140594580335,-0.0391277991891256,0.0013855452168121,0.0074366138330952,-0.0311066196294718,-0.0271444115007172,-0.0359179487808509,-0.0349765087467917,-0.0123355181385774,-0.0139194468833922,-0.0081169459323443,-0.02702689107752
 movements movement motor,-0.0432472915495249,-0.0395972361015101,-0.0346549468132437,-0.0448875837711538,-0.0165402551947222,-0.0061907445299051,-0.0311410500471496,-0.0311636681101874,-0.0396056775886484,-0.0495014796157329,-0.0320287931126716,-0.0045481642795503,-0.0267717551907259,-0.0261587593950538
 mpfc medial prefrontal,0.1287298506076516,0.0488366487581306,0.0190998543559753,0.0013254378476209,-0.0235001923595865,-0.0156904522428539,0.0478230736641903,0.0830320768815077,0.0841412830901373,0.0011307016090751,-0.0103289545304004,0.0024256678758946,0.0192362009288529,0.0076385896602365
 ms sclerosis multiple,-0.0038843753175396,0.0005074482384974,-0.0059414517476668,-0.0107736517749139,0.014659610251319,0.0103064852407362,-0.0042248162344333,-0.0050111189560971,-0.0010225049732235,-0.0119971068730497,0.000837775563402,0.0042351695919943,0.0006874627051595,-0.0122305056905759
 ms source sources,-0.0245862426210938,-0.0319806072770738,-0.0387258199619551,-0.0403969900436596,-0.0252548647082314,-0.0260823694215103,-0.0257802481100808,-0.0193903545512537,-0.0240278505938107,-0.032831817187302,-0.0268217757569959,-0.0306946759063889,-0.0225165174399213,-0.0177408447143639
 mtl recollection memory,-0.0030800233471801,0.0029797024505834,0.0006571950734528,0.0135896799219809,0.0062012369782506,0.0212182718032416,0.0358159704983915,-0.0002926931731521,0.0139175446250221,0.0052658345165214,-0.0049588287322182,-0.0093094390771242,0.0067189604675163,-0.0058468460298672
 music musical musicians,-0.0078458581622625,-0.0113683294524735,-0.0079755229555229,0.0004113286066224,0.011111195972933,-0.007711898281907,-0.0173324168040408,-0.0073473283467442,-0.0201234798174698,0.0020992048861061,0.031032567926819,0.0112118816483237,-0.0012261465037503,-0.0122941970066271
 naming production overt,-0.0119415331305078,-0.0051537603384354,-0.010823667815734,0.0096685035511368,0.0404680029308301,0.0133065113741474,0.0033972099216864,-0.0051527227619986,-0.0103827654560911,-0.0083938983957851,-0.0154911021624311,0.0060596890703241,-0.0026629202141858,0.0006374109537835
 navigation virtual gait,-0.0042639067625462,0.0020461403601312,0.0082807169642776,0.0094400201924531,-0.0020898772479484,0.0154160624554343,-0.0058084231921933,-0.0123479309843226,0.0012071028973427,0.0014401000348987,0.0032340625016495,-0.0044335462195275,0.0019676666705437,0.0185348157063405
 nc abeta amyloid,-0.0034547469537923,0.0143601514335069,-0.005741325545174,-0.011552929503579,-0.0087699109175409,-0.0085100783449833,0.0089188032002849,0.0143820008869159,0.0050083470429272,-0.0075438618419699,-0.0023567288105953,-0.0075219587302371,-0.0075770682946994,-0.0008477008586412
 negative positive valence,0.065749758822555,0.0009498705131984,-0.0063255976536042,0.009011778033781,-0.0287877529570691,-0.0236045272333615,0.0107598413952742,0.0468452355631721,0.0344169221450471,0.0081028994536796,0.0123463184216119,0.0280162044428724,-0.0106639053305742,0.0011996532451306
 network default dmn,0.1116809691672009,0.0277652677357183,-0.0019425064711415,-0.0309443861533376,-0.0388371040222019,-0.0165934602651735,0.142340547067747,0.1021228041044133,0.1612992000498892,-0.0128039727367118,-0.0393389633848046,-0.0318503063748319,0.0516030407952642,0.04064622520568
 network graph local,0.0258383559734147,0.0038221232943037,-0.0036557134747557,-0.0153114271927702,-0.0056685852891011,0.0005768926525566,0.0306528961537041,0.0038798643165433,0.0203467198739911,-0.014650684470176,-0.0095631638002529,0.0049676721366206,0.010090365252979,0.0009881004703892
 network identified core,0.0250351462625886,0.0281225065987579,0.0303012676659367,0.0270005134935459,0.0299330541388686,0.0430850704697286,0.0491507098600277,0.0123071267157061,0.0443721516526645,0.0064936161066734,0.0201685717204146,0.02974983601114,0.0475122762857912,0.0524704078399026
 neuronal single relevance,-0.0046469064776979,-0.0050637469754091,-0.01802569614956,-0.0151812781104335,0.0010076908217376,0.007929142904855,-0.0049440015094307,-0.0042356862047278,-0.0176704223087081,-0.0062111994131509,-0.0150744978487435,-0.0142941745769268,-0.0052008878412752,-0.0223853959025373
 number numerical numbers,-0.0161792851400068,0.0017229772420899,0.028861847549027,0.0132060242457833,0.043871318842028,0.0946149666208462,-0.0011193790023856,-0.0129442468510918,-0.0183126047136485,-0.0118987380667565,0.0156511799008152,-0.0107148116502672,0.0263802281377445,-0.0110394956015825
 object objects recognition,-0.0286827438949664,-0.0230887355469944,-0.015509676245615,-0.0211149703332859,0.019479509899804,0.0276260514040776,-0.000862762969154,-0.0228288303279553,-0.0123724649183362,-0.0292499222786154,0.0016886179274936,-0.0188098319370023,-0.0031687535626773,0.0084667310793473
 ocd disorder compulsive,-0.0148160540338613,-0.0032615478088081,-0.0026857345406356,-0.0142825780272341,-0.023747369129014,-0.0095651378490501,-0.0155658747067518,-0.0093308950627547,-0.0120071837759347,0.0070450238299129,-0.0100768804851409,-0.0059584002984474,-0.0082845042615942,-0.0103638744601409
 ofc orbitofrontal cortex,0.01086975610885,-0.0034340860920881,-0.0064503961002422,0.0215153147997222,-0.0080959029411253,-0.0189782789087149,0.005572457527569,0.0068308416058211,-0.0028141668777925,0.0364407363176406,-0.0062325515737883,0.0095660968959217,-0.014160670699305,-0.00495646087272
 olfactory odor odors,-0.0146356490911094,-0.004002280080246,0.001696894557099,0.0187189092577356,-0.0280138152142234,-0.0238419546036087,-0.0134998982900933,-0.0106331557864748,-0.0169240630780278,0.0178169959381466,-0.0088614605904735,-0.0026670975398305,-0.0174924532613618,-0.015604159080795
 organization hierarchical organized,-0.0043318270436084,-0.0057323471119561,-0.0078038218315107,-0.0099600179599952,0.0041338239234893,0.0067170429392685,0.0120464067783425,-0.0084130970056476,0.0023209511805709,-0.0065506472010025,-0.0109403759632514,-0.0254779033118257,-0.0078655313573033,-0.0072052937654925
 outcome born outcomes,-0.0009979510294403,-0.0033986993144602,-0.0021103772896968,0.0032594274640555,0.0015300686138308,0.0004290076095479,-0.0100090747898195,0.0146831025284507,0.0089992419031399,-0.0016752668771344,-0.0062082252992109,-0.0015966377345423,0.0042012621972467,-0.0077871918531499
 pain painful chronic,0.0059948603576072,0.0139987523165483,0.0161741597337305,0.0227103290401632,-0.0401333691902728,-0.0206845509372907,-0.0250985339854094,0.0171549756436581,-0.0127907550810758,0.009938430525994,0.0026643778522699,0.0292137846082177,-0.0070001693055842,-0.0114821072831469
 pairs associative associations,0.0039456658276105,0.001876342321909,0.0048974816704483,0.0141750067149588,0.0266267213307374,0.0368529236091865,0.0083696109941866,0.0031197067374863,0.0021714242354202,0.0058302108526654,0.0098569735570348,-0.0071626642885839,0.0008242229636055,0.0084073253336879
 parietal inferior lobule,-0.0199333895601743,-0.0179344575289792,-0.0069320714845264,-0.0072201521421635,0.0061870406149776,0.0586065837084634,0.0262278724713936,-0.0138756327048207,-0.0026853269223201,-0.0171404417335079,-0.007270295606827,-0.0052145305940674,0.0506505223621621,0.0108417777244491
 parietal network fronto,-0.0091051185098926,-0.0002553491075461,0.0275199099153282,0.0315493359073152,0.0672887136263422,0.075030936336863,0.0070130371896155,-0.0068729504545179,-0.0095550327136417,0.0034317158287319,0.0237463258749775,0.0084099929435357,0.0382510058778681,0.0032747710715558
 parietal ppc posterior,-0.0223507933857161,-0.0107884887507573,-0.014886696913721,-0.0210645109787178,0.0077423099160435,0.0536948186713437,0.0050504684270724,-0.0145292458989025,-0.0152221688349885,-0.0161192109185789,-4.590394230055638e-05,-0.0128989685850111,0.0218794576649099,-0.0022683781148972
 parietal temporal frontal,0.0001460179728528,-0.0105720036003151,0.0040243444779626,-0.0072299459970692,0.0204556070617793,0.043862709506701,0.0151095394411052,-0.0065707582715564,-0.0041714157551191,-0.0171418860827051,0.0090316830724419,0.0004789012567408,0.0069374007425157,0.0269093559107499
 pars opercularis inferior,-0.0146171996896672,-0.015175623293053,-0.0184166147189535,0.0181737792533983,0.0407795209241661,-0.0024004731563299,0.0014740432769041,-0.0122161456437237,-0.0133214851355784,-0.003088004839692,0.0319334993913866,0.0246662654947996,-0.0150857634515769,-0.0124483710896141
 passive viewing listening,-0.0044431062033194,-0.0024321883316164,-0.0102070498406972,0.0145111981652383,-0.0002749061976772,-0.0087706896282502,-0.009352785426173,-0.0049349115244184,0.003235983182982,0.0230626333251709,0.0061863193477347,0.020649065207255,0.0025925148498075,0.0149731351862933
 pathway pathways indirect,-0.0114907977876234,-0.0054505489803313,-0.0080114498733877,-0.0045179671608203,-0.0101082951784236,0.0027041216301615,-0.0191509588891114,-0.0170639645777612,-0.018664995876529,-0.0075055897655703,-0.0113910319270971,-0.0006215161579954,-0.0165483087951987,-0.0004526538638621
 pattern patterns multivariate,-0.0128132069274239,0.0018754610366117,-0.0093196517829984,-0.0118506014395094,0.0001787551906846,-0.0016500813980359,-0.0019983296398666,0.0009893606772192,-0.0070519765223936,-0.0134242686110122,-0.001003906998297,-0.0188379849178515,-0.0051145142508064,0.0045248307946992
 patterns properties strongly,0.0073898412571542,0.00094021259503,0.002608612937507,-0.0003291867102212,0.001244776302995,-0.0083633982213633,0.018933275631615,0.017292579024743,0.015704056463095,-0.0091171378356713,0.0072877174702204,0.0033362156991675,0.0180750528353261,8.450935292702425e-05
 pcc cingulate precuneus,0.0329418060331315,0.0075748575485019,-0.0047719403878109,-0.0237553241814864,-0.0384642957913196,-0.0224707539462238,0.0321975054747902,0.0352882616149484,0.0861509523872791,-0.0187048679352549,-0.0066821158763255,-0.0047242254178348,-0.0014857079819345,0.0220874618235676
 pd disease parkinson,-0.015435451140406,-0.0079855539926614,-0.0122453318908602,-0.0127521369761971,-0.0190296919039111,-0.0177717865977836,-0.0091319092434873,-0.0171219823934829,-0.0074598692041533,-0.0154438836419019,-0.0176496015445441,0.0023662585526611,-0.0035608945509546,-0.0129036881139203
 people person situation,0.0512826144685582,-0.0024485603167577,0.0030051376149372,0.0114891362827053,-0.0212029597837081,-0.0144925457131305,0.0151366721560742,0.0145266902888273,0.0455895544373144,0.024016741127616,0.0046311671979339,0.0007684841484306,0.0098007361272218,0.0297026452141651
 perception perceived subliminal,-0.006356608267909,0.0007387301982371,-0.0043006578652978,0.0022354292846848,-0.0075307195417487,0.0031288507955701,-0.0038052161846939,-0.0022945982512551,-0.0058631222016408,-0.0019284206187991,0.0027787749536366,0.0056073054193516,-0.0059378532480738,0.0107327324870202
 perceptual discrimination perception,-0.0295396246390927,-0.022676177994471,-0.008150548610143,-0.0086295177989249,0.0123206860540524,0.0082467978767196,-0.0056993717197337,-0.0280615288854494,-0.0322592181524995,-0.0109952110418151,0.0090640554442245,-0.0025360455130789,-0.0127127216702335,-0.0146736485500117
 performance impaired poor,-0.001588166315727,-0.0064938350460062,-0.0023855523448137,-0.0125143500285993,0.0031105717500633,-0.0026752846229281,-0.0040797019052582,-0.0029964294007847,-0.011161532373152,-0.0060833371890815,0.0097458976633233,-0.0074787005234813,-0.0097587041154687,-0.0172794832580805
 performance task cognitive,-0.0105508697619153,0.0113450190142765,0.027306343746329,0.0213161955942551,0.0262361938481894,0.0436340465025094,-0.0127820355936983,-0.0136485192541368,-0.0020418385049932,0.0152734745048367,0.0094660890017239,-0.0073642795030831,0.0259467240057887,-0.004731591002545
 performance task improved,-0.0017862948089579,0.0057098895230641,-0.0019227178322588,-0.0066841545488357,-0.0059320514486687,0.0068053780963133,0.0002944337517464,0.0162641041071515,-0.0045296822083843,0.0033635939018601,-0.0066930768341664,-0.0179409069861383,0.0031375959264941,-3.035872761274009e-05
 personality traits trait,0.0146835314747037,-0.0002550315512158,-0.0065738912349847,-0.0083163961062755,-0.0241793441436852,-0.0238162348542386,-0.0095684908743615,0.0163945579761255,-0.0034323582893199,0.0180956366563315,0.0011934648605559,-0.0114254229499706,-0.0081191614540239,-0.0041804145154497
 perspective person egocentric,0.0090736751334083,-0.009840377527792,0.0097352393965108,0.0042797287911903,0.0003413637451102,0.0106323519747555,0.0275223634386084,0.0028310434361123,0.0073830205953427,-0.0104809017959923,0.0139082472506623,0.0066447897702681,0.013688966690257,0.0309291575967981
 pet cerebral rcbf,-0.0169500658493859,0.0015683428802002,-0.0136362728327336,-0.0307080984452648,-0.0270046681367639,-0.0252458809871058,-0.0097370772298619,-6.735663511021382e-05,0.0022256530059159,-0.0100123017605099,-0.0220101957775338,-0.0196812049206412,-0.001093215866591,-0.0288523769336947
 pfc prefrontal cortex,0.0160942871174117,0.0062474865912732,0.0169750893649354,0.0393540952694884,0.039813560542204,0.0158967618470935,0.0057008370320732,0.0100134732536044,-0.0051072446887534,0.0344733803355289,0.0310465130086014,0.0178784407038064,0.0062161575104064,-0.0076618977364349
 phase phases pws,0.0131698629299219,0.0083652502342111,0.0142553748337611,0.0164363180994906,0.0227165891251518,0.0131955576682981,-0.004241266103382,0.0044156719922228,-0.0005238431341139,-0.0120898667530346,-0.0028169167693381,0.0020601053322242,0.0054659153772759,0.0029656608599093
 physical itch sc,0.0027159349523462,0.0115588510934231,0.0071419630145194,0.0147205857919071,-0.004855458634038,-0.0089878488042252,0.00358079730807,-0.0063072997654836,0.0187718041826892,-0.0048882035749404,0.0098809733617944,0.0166765013741971,-0.0035732990017522,0.0053442827850551
 pictures neutral picture,0.0365267942074861,0.0060974140200542,0.0039651511919177,0.0294596707939294,-0.018919945333467,-0.022037041734652,-0.0025667564156036,0.0141283578874896,0.0139858840372447,0.0541454412301435,0.0060798702549247,0.015547573136335,0.0020923315065798,0.0055764298452663
 placebo mg blind,0.0021590176001352,0.0081143686013628,-0.0057700007666921,-0.0159204396714839,-0.0188626028287417,-0.0235386064388333,-0.0158055445571566,0.0249051106613352,-0.0063924039585036,0.0245824318717251,0.0004106280582185,-0.0003188659911408,-0.011718084074674,-0.0154412654431701
 pmc cord sci,-0.0066689766699142,-0.016421163574874,-0.0149639049526185,-0.017689528257429,-0.0093312216656681,-0.016681509756104,-0.00918193255859,-0.0103741260481734,-0.0194345713871343,-0.0138775941843252,-0.0099023882595744,-0.0010814683731647,-0.0048033087708245,-0.019377533113151
 post pre ht,-0.001632108778796,0.006974262792058,-0.0037717807946154,0.00109691126267,-7.217374504626039e-05,-0.0224526197754901,-0.0138210641240423,0.0023918010387199,0.0011611227773696,0.0042396705493737,-0.0160967133006314,-0.0100200246143891,-0.008070092844032,-0.0176886878909685
 power gamma hz,-0.0151250931137668,-0.0215786793465865,-0.022963723913578,-0.0362805903219841,-0.0364529174331665,-0.0272018864375504,-0.0064047614320439,-0.0224002872812139,-0.0065370460311573,-0.0277908822340443,-0.0289968629810925,-0.0278627861635139,-0.0177023436026608,-0.0177754002029982
 practice generation retention,0.0064498703933803,0.0110252373906315,0.0194977886223781,-0.0172190652352358,-0.006792978920339,0.006711052784133,-0.0007820745857297,-0.001752056481285,-0.0145832487318708,0.0064654169288317,0.0063327256383196,0.0018075929507781,0.0058555978263918,-0.0129680235957486
 predicted individual predict,0.0031597397462696,0.0085021148736128,0.0016073361519639,0.0035716891986833,-0.0194483217357558,-0.0141190283367877,-0.0059181770617278,0.0187439688114712,0.0123634834242942,0.0012775456552028,-0.0046650047174163,-0.0032335675306937,-0.0050171572548266,0.0031782673690444
 prediction predictive predictions,0.006612754933956,0.016833031624397,0.0170306458678535,0.0077252118874664,0.0099777319747924,0.012332510860765,-0.0081988314998907,0.0003205658480164,-0.0056494501021689,0.010441380225746,0.0132206799891472,0.0170212824852638,0.0287492566418287,-0.0020035836138622
 preference preferences nirs,-0.0035728592965296,-0.0082638600814057,-0.0063590937687926,-0.0132966365332046,-0.0084500325995498,-0.0181519195768994,-0.0057648884424961,0.0047201104996189,0.002548664626147,-0.0174532196624705,0.0055579192036923,0.0124147205676205,-0.0162722081810256,-0.0059836616946379
 prefrontal cortex dorsolateral,0.006583393464008,0.0367760413689975,0.0374301836406661,0.0363095613291278,0.037521276837465,0.0189230282755652,0.0126825789684977,0.0146097827567788,-0.0027774516385692,0.0416107709898113,0.0318059561623356,0.0255422569057397,0.033548540583109,0.0090717109714867
 presented visual presentation,-0.0122561969124189,-0.0079747948030194,0.0031050179410207,0.0050822213827894,0.0073280185108816,0.0298971902941301,-0.0008239213321014,-0.0235057914516452,-0.004590202135394,0.0055424379990923,-0.009678174233909,-0.0131916676847334,0.0070942889193305,-0.0012070754917729
 previous research reported,0.0065626171356778,-0.0036490734619615,-0.0109093585302322,-0.0196445795749138,-0.0116514613946345,-0.0193549588797514,-0.0015629726697398,-0.0043478074941101,0.0097956946165873,-0.0146821654191379,-0.0161615735536106,-0.0135225799709977,-0.0014844309206399,-0.0086493041115819
 prior initial time,0.0100664698160962,0.0111320788916206,-0.0107111056471951,-0.0004692628723941,-0.0008180575547419,-0.0036189082685924,0.0058065729927819,-0.0118766262571366,0.0122181921674688,-0.0048669493232306,-0.0195121008958948,-0.0083430094404071,0.0068228595945087,-0.0070452780778043
 problem problems arithmetic,0.0011632525661093,-0.0041146984901882,0.0213707236964827,0.022733234711073,0.0406426476291432,0.0605170613006977,0.0433670816458487,-0.0086093737868722,-0.0068980283180897,-0.0080965976828118,0.0093884277705779,-0.0193544083846106,0.0412168129034215,0.0138274116270832
 process tracking run,-0.006914127369176,0.0012844848739571,0.0024898162752077,0.0098409490767032,0.0131650388213444,0.016984386687989,-0.0054256128218794,-0.0184224432504131,-0.0024990360322537,-0.0018630648639515,0.0170515453113823,0.0076340579741089,0.0031799997765652,-0.0030910893750588
 provide patterns profile,0.0112700094151796,0.0028850935062422,-0.0173766145448119,-0.0007698636308746,-0.0029352759699718,-0.0056153318697658,0.0074746227605666,-0.0021778807547701,0.0049676547067276,-0.0094010166950104,-0.0050993713502037,-0.0089100123278377,-0.002545837498319,-0.0014246505056541
 psychosis risk schizophrenia,0.0052268127319136,-0.01141597596306,-0.0115287525790025,-0.0173489127667747,-0.0183805712642831,-0.0157074097098108,-0.0126683339103842,-0.0018995341306998,-0.0013261153209125,-0.0064416402415555,-0.0142856567265411,-0.0198668342897387,-0.0210383241918542,-0.012254854538076
 ptsd trauma stress,-0.0047192156489373,0.0028411017199537,-0.0152833715075855,-0.019469757261752,-0.0246193816777646,-0.0268298914307802,-0.015924970925566,0.0113258448693269,-0.0148525888786911,-0.0157345163595504,-0.0068565382113235,-0.0172314602840675,-0.0143748251368828,-0.0200870016473126
 question unique questions,0.001036758265305,-0.0003808014413881,-0.0009558239335471,0.005839297481531,0.0109002229380705,0.005912521106481,0.0169283274125745,0.002004975743908,0.0344808881093808,-0.0066361306310866,-0.001677315170948,0.0009732817159034,0.0042072961573534,0.024779094927877
 race cultural chinese,0.0225125918993865,0.0148013418294064,-0.0046702393488614,0.0173999270756282,-0.0105701274575057,0.0024132475354652,-0.0013676851196583,0.0192422173813983,0.0042008095302476,0.0172418022480375,0.0078661344424754,0.0022895991651931,-0.0034541483649139,0.0075012224017111
 range wide characteristic,-0.0108101088823868,-0.000180103977193,0.0041731093458952,-0.0023899205577098,-0.0060879467217808,-0.0030595937941305,0.0068740296444266,-0.0002260858006008,0.0003107025584809,0.002920548752641,-0.0111460630461961,-0.0100505254367374,0.0250679347909682,-0.0013885038733601
 rate heart cardiovascular,-0.0034627387073733,0.0155524391394688,0.0042290652513686,-0.0024222391493017,-0.0145502365939391,-0.0041850198970653,-0.0075175231410907,-0.0049343915677205,-0.002175910518116,0.0096759479941971,-0.0087257391150904,0.0008551932882227,-0.0196000536241519,-0.0107544679872042
 reaction time times,-0.0044621652322769,-0.001422013633205,0.0171237821429931,0.0121286916387559,0.0164838240378836,0.0289559907962951,-0.0024895528434908,-0.0066801992270834,-0.0008826962461014,0.0015732239008127,0.0097616639556969,-0.0093586729605046,-0.0176279637357612,-0.0051390155045035
 reading letter chinese,-0.0257010015539425,-0.0188945093336748,-0.0111244568391561,-0.0061304974080108,0.0954607849567424,0.0599757736837049,0.0007667054766341,-0.0232337506496841,-0.0158975462367226,-0.016189292426284,0.0155177458496718,-0.0006973273751922,0.0029367934666808,-0.0063598093524825
 reading phonological dyslexia,-0.0272116973506453,-0.0084600389190383,0.0166584918600821,0.0270425013632517,0.0822209904611206,0.0528301981037883,-0.0142105534980143,-0.0225075875532035,-0.0151852674275414,-0.0032066121409494,0.023969465261794,-0.0028465022327491,-0.0140112001977173,-0.0031394841214177
 real world nf,0.016389161665062,-0.005760665069356,-0.0100182612637794,0.002940707977174,-0.0044528694220156,-0.006335338611402,0.0050982827906514,0.0019100713139937,0.0099451443376739,-0.0051199794966821,-9.336879192268878e-05,0.0317381262161221,0.0100934124293598,0.0124572642110781
 reasoning hearing deaf,-0.0131536506766144,0.0009383255648532,0.0147305976644659,0.0010109268457061,0.0363253697700032,0.0293476694037687,-0.0072528806105417,-0.0014415921174419,-0.0098185466238735,0.0011528651530232,0.0253496243821068,0.0126753441082477,0.0175757708124888,0.0032223684037749
 recall digit span,-0.0137787664030946,0.0103155491940386,0.0062592185500507,0.000223102654559,0.0166355364553668,0.0121610580995767,-0.007156964923436,-0.0101751933855363,-0.004313723994845,-0.0090789462830992,0.0037776604710744,0.0031795419027226,0.0056852020627593,-0.0105966677466217
 reference frame relations,-0.0093465612034414,-0.0022504570716397,0.0015804171656801,-0.0126679838593771,-0.0113397534165161,-9.674789686816907e-05,-0.0010815715815187,-0.0116997859298685,0.0115430334365011,0.0004564848850697,-0.0095924065438488,-0.007667686740347,-0.020357400331353,0.0038167369566389
 regulation emotion reappraisal,0.0232812481360434,0.014170007142604,0.0333231586268134,0.0303958991407933,-0.0092267344227935,-0.0159013379670474,0.0250151715132875,0.0267872268867261,0.0138889165300293,0.0289602687954086,0.0253811967485068,0.0379937892473282,0.0138602449989822,0.0157133747885115
 reho regional homogeneity,0.0005238181557278,-0.0076432525028485,-0.0253574046444629,-0.030173421729675,-0.0355771851642724,-0.0255891416495359,-0.0093291577958982,0.0066895234680376,-0.0033356291097418,-0.0210472463432281,-0.0200902448383476,-0.0252714734136372,-0.0109691754291284,-0.0137467603987567
